profile,actor,DD,DPS
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Belt,1198298580.64,3099326.74,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Cloak,1170090948.41,3028094.05,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Prydaz,1179540304.98,3049338.39,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Trinket,1221440549.36,3159258.51,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Helm,1194662890.82,3092586.10,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Twins,1189209595.38,3083165.32,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_SotHP-FotM,1178800420.18,3052811.71,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_SotHP-SWV,1145597764.12,2971032.34,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Chest,1216045460.80,3144755.12,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Norg,1179981440.22,3054777.73,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Sephuz,1299157956.00,3366888.76,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Sephuz-NoProc,1187141460.15,3080346.51,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Crafted,1190584358.32,3083858.30,
son_st_gear_small_add.simc_Patchwerk_2_400,LotV_Insignia,1196553470.11,3097465.04,
